piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
140P2121F0241,Department of the Interior,"OTAK, INC.",229159.0,NR-EQD-443 - NPS EDUCATORS STUDY,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2121F0241&modNumber=P00002&idvAgencyID=&idvPIID=140P2120D0002&contractType=AWARD,3/5/2025,0.0,1443,140P2121F0241,P00002,1443,140P2120D0002,0,11/21/2024,07/30/2021,07/29/2025,07/29/2025,,0.0,229158.9,0.0,229158.9,0.0,229158.9,M2F7G6H73FL3,"OTAK, INC.",,0YDY4,808 SW 3RD AVE STE 800,,PORTLAND,OR,972042424,USA,UNITED STATES,(425) 822-4446,(425) 827-9577,OREGON 01,B527,SPECIAL STUDIES/ANALYSIS- RECREATION,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",OR,,USA,MULTNOMAH,PORTLAND,,97204,2424.0,,2025-04-04-0017
140P5425F0002,Department of the Interior,WSP USA ENVIRONMENT & INFRASTRUCTURE INC.,32161.0,TITLE III SERVICES FOR REHAB OF ARCHIVES SPACES AT DBRC BUILDING,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P5425F0002&modNumber=0&idvAgencyID=&idvPIID=140P2021D0002&contractType=AWARD,3/5/2025,0.0,1443,140P5425F0002,0,1443,140P2021D0002,P00004,01/13/2025,01/13/2025,06/30/2025,06/30/2025,12/18/2024,32161.18,,32161.18,,32161.18,,C76NUJZDXL75,"WOOD ENVIRONMENT & INFRASTRUCTURE SOLUTIONS, INC.",,1U1W9,751 ARBOR WAY STE 180,,BLUE BELL,PA,194221972,USA,UNITED STATES,(865) 360-7050,,PENNSYLVANIA 04,C212,"ARCHITECT AND ENGINEERING- GENERAL: ENGINEERING DRAFTING, NOT CAD/CAM",541330.0,ENGINEERING SERVICES,FL,,USA,MIAMI-DADE,HOMESTEAD,,33034,9593.0,,2025-04-04-0017
140P4524F0022,Department of the Interior,GRAY & PAPE INC,95444.0,HOFR- ROSE GARDEN ARCHEOLOGY,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P4524F0022&modNumber=P00001&idvAgencyID=&idvPIID=47QRAA21D006G&contractType=AWARD,3/5/2025,0.0,1443,140P4524F0022,P00001,4732,47QRAA21D006G,PA0015,02/10/2025,08/05/2024,04/30/2025,04/30/2025,,0.0,95443.72,0.0,95443.72,0.0,95443.72,SNKPJG7CKM25,"GRAY & PAPE, INC.",,0PJS0,340 READING RD,,CINCINNATI,OH,452021353,USA,UNITED STATES,(804) 291-7703,(513) 287-7703,OHIO 01,B503,SPECIAL STUDIES/ANALYSIS- ARCHEOLOGICAL/PALEONTOLOGICAL,541620.0,ENVIRONMENTAL CONSULTING SERVICES,NY,,USA,DUTCHESS,HYDE PARK,,12538,1402.0,,2025-04-04-0017
140P5223P0071,Department of the Interior,"NEW SOUTH ASSOCIATES, INC.",121219.0,SERVICES TO COMPLETE AN AFRICAN AMERICAN HISTORY STUDY AT THE TEXAS AND PACIFIC RAILWAY DEPOT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P5223P0071&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P5223P0071,P00002,,,,03/18/2025,07/18/2023,07/17/2026,07/17/2026,,-24243.8,96975.2,-24243.8,96975.2,-24243.8,96975.2,FA2ZB2AMVJL4,"NEW SOUTH ASSOCIATES, INC.",,0K629,6150 E PONCE DE LEON AVE,,STONE MOUNTAIN,GA,300832253,USA,UNITED STATES,(770) 498-4155,(770) 498-3809,GEORGIA 04,R699,SUPPORT- ADMINISTRATIVE: OTHER,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",LA,,USA,NATCHITOCHES,NATCHITOCHES,,71457,3100.0,,2025-04-04-0017
140P5223P0085,Department of the Interior,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",60000.0,"SERVICE TO, 1) CONTINUING RESEARCH ON ARCHEOLOGICAL COLLECTIONS ON LOAN TO UGA; 2) DOCUMENTING ARCHEOLOGICAL COLLECTIONS BY CATALOGING ARCHEOLOGICAL OBJECTS MANAGED AT UGA, AND 3) ENGAGING STUDENTS AND PROVIDED HANDS-ON MUSEUM COLLECTIONS EXPERIENCE",OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P5223P0085&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P5223P0085,P00001,,,,04/01/2024,08/17/2023,09/30/2027,09/30/2027,,0.0,33600.0,0.0,33600.0,0.0,33600.0,NMJHD63STRC5,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",,07DC3,310 EAST CAMPUS RD TUCKER HALL ROOM 409,,ATHENS,GA,306021589,USA,UNITED STATES,(706) 542-5967,(706) 542-5946,GEORGIA 10,V003,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING,561990.0,ALL OTHER SUPPORT SERVICES,FL,,USA,LEON,TALLAHASSEE,,32310,3713.0,,2025-04-04-0017
140P2024F0442,Department of the Interior,STANTEC CONSULTING SERVICES INC.,324444.0,AKRO/ 333893-MUSEUM STORAGE FACILITY CLIMATE CHANGE VULNERABILITY ASSESSMENT,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2024F0442&modNumber=0&idvAgencyID=&idvPIID=140P2022D0018&contractType=AWARD,3/5/2025,0.0,1443,140P2024F0442,0,1443,140P2022D0018,P00005,09/20/2024,09/20/2024,06/30/2026,06/30/2026,09/20/2024,324444.15,,324444.15,,324444.15,,HAKDPJ5Q18X5,STANTEC CONSULTING SERVICES INC.,,1LWL7,410 17TH ST STE 1400,,DENVER,CO,802024427,USA,UNITED STATES,(859) 227-1601,,COLORADO 01,C211,"ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",541330.0,ENGINEERING SERVICES,AK,,USA,SKAGWAY,SKAGWAY,,99840,327.0,,2025-04-04-0017
140P5424P0031,Department of the Interior,"NEW SOUTH ASSOCIATES, INC.",282734.0,HISTORIC RESOURCE STUDY (HRS) CUIS,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P5424P0031&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,55723.0,1443,140P5424P0031,P00001,,,,11/21/2024,06/06/2024,03/07/2025,03/07/2025,04/15/2024,0.0,282733.55,0.0,282733.55,0.0,282733.55,FA2ZB2AMVJL4,"NEW SOUTH ASSOCIATES, INC.",,0K629,6150 E PONCE DE LEON AVE,,STONE MOUNTAIN,GA,300832253,USA,UNITED STATES,(770) 498-4155,(770) 498-3809,GEORGIA 04,B521,SPECIAL STUDIES/ANALYSIS- HISTORICAL,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",GA,,USA,CAMDEN,SAINT MARYS,,31558,8421.0,,2025-04-04-0017
140P2124F0154,Department of the Interior,"ICF INCORPORATED, L.L.C.",47687.0,ESPM SUPPORT,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2124F0154&modNumber=0&idvAgencyID=&idvPIID=140P2122A0008&contractType=AWARD,3/5/2025,0.0,1443,140P2124F0154,0,1443,140P2122A0008,0,07/25/2024,07/25/2024,07/31/2025,07/31/2025,06/27/2024,47686.84,,47686.84,,47686.84,,QHBLBNKKV4U3,"ICF INCORPORATED, L.L.C.",,5M571,9300 LEE HWY,,FAIRFAX,VA,220316050,USA,UNITED STATES,(703) 934-3484,(703) 218-2547,VIRGINIA 11,F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20240,1.0,,2025-04-04-0017
140P2124P0074,Department of the Interior,THE INTERNATIONAL WILDERNESS LEADERSHIP FOUNDATION INC,17000.0,NR-NRSS-182 NAWPA FACILITATION FY25,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2124P0074&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P2124P0074,0,,,,07/15/2024,07/15/2024,08/13/2025,08/13/2025,,17000.0,,17000.0,,17000.0,,N1NLMKME4MH5,THE INTERNATIONAL WILDERNESS LEADERSHIP FOUNDATION INC,,31EY6,717 POPLAR AVE,,BOULDER,CO,803041066,USA,UNITED STATES,(303) 442-8811,,COLORADO 02,B527,SPECIAL STUDIES/ANALYSIS- RECREATION,541618.0,OTHER MANAGEMENT CONSULTING SERVICES,CO,,USA,BOULDER,BOULDER,,80304,1066.0,,2025-04-04-0017
140P6024P0035,Department of the Interior,OUTSIDE BOX LLC,120344.0,"SERVICE, ADMINISTRATIVE HISTORY, MORU",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6024P0035&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P6024P0035,P00001,,,,09/20/2024,08/23/2024,08/26/2026,08/26/2026,07/30/2024,0.0,42689.68,0.0,42689.68,0.0,42689.68,E65KS84E2119,OUTSIDE BOX LLC,,5HBV3,1428 FLOYD AVE,,RICHMOND,VA,232204618,USA,UNITED STATES,(804) 347-8803,,VIRGINIA 04,B521,SPECIAL STUDIES/ANALYSIS- HISTORICAL,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,SD,,USA,PENNINGTON,KEYSTONE,,57751,4403.0,,2025-04-04-0017
140P6024P0048,Department of the Interior,"HISTORICAL RESEARCH ASSOCIATES, INC.",84715.0,"SERVICE, RECREATION CONTENT, LECL",BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6024P0048&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P6024P0048,0,,,,09/13/2024,09/13/2024,12/17/2025,12/17/2025,08/20/2024,84715.0,,84715.0,,84715.0,,XCZ8MBWNEKW1,"HISTORICAL RESEARCH ASSOCIATES, INC.",,0KCU2,125 BANK ST STE 500,,MISSOULA,MT,598024416,USA,UNITED STATES,(971) 386-2047,,MONTANA 01,B521,SPECIAL STUDIES/ANALYSIS- HISTORICAL,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,MT,,USA,MISSOULA,MISSOULA,,59802,4416.0,,2025-04-04-0017
140P6022P0019,Department of the Interior,"HISTORICAL RESEARCH ASSOCIATES, INC.",146408.0,"SERVICE, HISTORIC RESOURCE STUDY, INDU",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6022P0019&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P6022P0019,P00001,,,,01/16/2025,05/03/2022,12/31/2025,12/31/2025,04/06/2022,0.0,146408.0,0.0,146408.0,0.0,146408.0,XCZ8MBWNEKW1,"HISTORICAL RESEARCH ASSOCIATES, INC.",,0KCU2,125 BANK ST STE 500,,MISSOULA,MT,598024416,USA,UNITED STATES,(206) 343-0226,,MONTANA 01,B521,SPECIAL STUDIES/ANALYSIS- HISTORICAL,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,NE,,USA,DOUGLAS,OMAHA,,68102,4226.0,,2025-04-04-0017
140P6024P0022,Department of the Interior,HISTORIC RESOURCES GROUP INC,35158.0,"SERVICE, ORAL HISTORY, WICA",BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6024P0022&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,1443,140P6024P0022,0,,,,07/30/2024,08/01/2024,07/31/2025,07/31/2025,06/05/2024,35158.0,,35158.0,,35158.0,,M1L3L4Z8MR74,HISTORIC RESOURCES GROUP INC,,6HTU0,2840 CALVERT ST,,LINCOLN,NE,685025137,USA,UNITED STATES,(402) 770-5877,,NEBRASKA 01,B521,SPECIAL STUDIES/ANALYSIS- HISTORICAL,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,NE,,USA,DOUGLAS,OMAHA,,68102,4226.0,,2025-04-04-0017
140P6224F0022,Department of the Interior,"OTAK, INC.",87515.0,FOSM VISITOR SAFETY MOVEMENT STUDY,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6224F0022&modNumber=P00001&idvAgencyID=&idvPIID=140P2120D0002&contractType=AWARD,3/5/2025,0.0,1443,140P6224F0022,P00001,1443,140P2120D0002,0,03/26/2025,07/03/2024,05/30/2025,05/30/2025,06/10/2024,-7424.0,80091.0,-7424.0,80091.0,-7424.0,80091.0,M2F7G6H73FL3,"OTAK, INC.",,0YDY4,808 SW 3RD AVE STE 800,,PORTLAND,OR,972042424,USA,UNITED STATES,(425) 822-4446,(425) 827-9577,OREGON 01,B527,SPECIAL STUDIES/ANALYSIS- RECREATION,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",OR,,USA,MULTNOMAH,PORTLAND,,97204,2424.0,,2025-04-04-0017
693JJ919C000008,Department of Transportation,OUTREACH PROCESS PARTNERS LLC,248385.0,DESCRIPTION: MEDIA SERVICES FOR REGION 7. COMMUNICATION SUPPORT FOR REGION 7 STATES TO SUPPORT SEAT BELT AND IMPAIRED DRIVING EFFORTS AND OTHER PRIORITY HIGHWAY SAFETY PROGRAMS. OPEN COMPETITIVE PROCUREMENT FOR TIME AND MATERIALS CONTRACT. THE OBJ,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=6940&PIID=693JJ919C000008&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,198708.0,6940,693JJ919C000008,P00008,,,,09/24/2024,09/27/2019,09/26/2025,09/26/2025,04/16/2019,72072.61,404376.53,72072.61,404376.53,72072.61,404376.53,D5LNGW92BF61,"OUTREACH PROCESS PARTNERS, LLC",,47EN4,2521 RIVA RD STE P-1,,ANNAPOLIS,MD,214017451,USA,UNITED STATES,(888) 677-0101,(888) 391-5006,MARYLAND 08,R701,SUPPORT- MANAGEMENT: ADVERTISING,541810.0,ADVERTISING AGENCIES,MD,,USA,ANNE ARUNDEL,ANNAPOLIS,,21401,7451.0,,2025-04-04-0017
693JJ924C000002,Department of Transportation,"ALPHA CONSULTING ENTERPRISES, LLC",68400.0,TITLE: TRAFFIC SAFETY BANNER PRMSID: 354 PURPOSE: THIS IS A SMALL BUSINESS SET ASIDE FOR 5 YEARS. TO ASSIST WITH NHTSA MISSION OF SAVING LIVES AND PREVENTING INJURIES AND TO HAVE U.S. DEPARTMENT OF TRANSPORTATION (DOT) EMPLOYEES MODEL THE BEH,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=6940&PIID=693JJ924C000002&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,54720.0,6940,693JJ924C000002,P00001,,,,01/21/2025,02/02/2024,02/01/2026,02/01/2026,09/11/2023,13680.0,27360.0,13680.0,27360.0,0.0,68400.0,KD1MKDAJ2ML9,"ALPHA CONSULTING ENTERPRISES, LLC",,823G0,8534 FOUNTAIN VALLEY DR,,GAITHERSBURG,MD,208865671,USA,UNITED STATES,(301) 807-8279,,MARYLAND 08,R701,SUPPORT- MANAGEMENT: ADVERTISING,541850.0,INDOOR AND OUTDOOR DISPLAY ADVERTISING,MD,,USA,MONTGOMERY,MONTGOMERY VILLAGE,,20886,5671.0,,2025-04-04-0017
2031ZA24P00511,Department of Treasury,"CERTIFIED FOLDER DISPLAY SERVICE, INC.",81555.0,WCF Tour Brochure Distribution and Marketing Services,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2041&PIID=2031ZA24P00511&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,66315.0,2041,2031ZA24P00511,P00001,,,,01/28/2025,06/10/2024,06/09/2025,06/09/2029,04/30/2024,0.0,15240.48,0.0,15240.48,0.0,81555.0,HLN2WGLNLE19,"CERTIFIED FOLDER DISPLAY SERVICE, INC.",,3SBJ2,1120 JOSHUA WAY,,VISTA,CA,920817835,USA,UNITED STATES,(760) 727-5100,(767) 727-1583,CALIFORNIA 49,R708,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,541870.0,ADVERTISING MATERIAL DISTRIBUTION SERVICES,TX,,USA,TARRANT,FORT WORTH,,76131,3304.0,,2025-04-04-0017
36C10D25F0023,Department of Veterans Affairs,GOTHAM GOVERNMENT SERVICES LLC,22833769.0,TRAINING ANALYSIS AND DEVELOPMENT SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10D25F0023&modNumber=P00001&idvAgencyID=&idvPIID=GS10F0212S&contractType=AWARD,3/5/2025,18488905.0,3600,36C10D25F0023,P00001,4730,GS10F0212S,PO0035,03/04/2025,01/08/2025,02/25/2025,02/25/2025,10/25/2024,0.0,4344864.48,0.0,4344864.48,0.0,22833769.4,N8LHLC2J9GJ7,GOTHAM GOVERNMENT SERVICES LLC,,8FZ81,2675 LOGMILL RD,,HAYMARKET,VA,201691215,USA,UNITED STATES,(732) 610-7884,,VIRGINIA 10,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20006,1053.0,,2025-04-04-0017
36C10D21P0015,Department of Veterans Affairs,"ADVANCED SURVEY DESIGN, LLC",2777057.0,SERVICES IN SUPPORT OF VETERAN READINESS AND EMPLOYMENT (VR&E) LONGITUDINAL STUDY (PL 110-389 SEC. 334),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10D21P0015&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,641393.0,3600,36C10D21P0015,P00007,,,,03/04/2025,09/29/2021,02/25/2025,02/25/2025,08/16/2021,0.0,2135664.0,0.0,2135664.0,0.0,2777057.0,T3XYGDJZ4DC9,"ADVANCED SURVEY DESIGN, LLC",,456U1,1193 10TH ST STE A,,MONTEREY,CA,939403611,USA,UNITED STATES,(831) 641-9701,(831) 886-3620,CALIFORNIA 19,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CA,,USA,MONTEREY,MONTEREY,,93940,3611.0,,2025-04-04-0017
36C10D23F0023,Department of Veterans Affairs,"ARCANUM GROUP, INC., THE",1301600.0,BASE YEAR VECTOR CONTRACT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10D23F0023&modNumber=P00005&idvAgencyID=&idvPIID=GS10F0324X&contractType=AWARD,3/5/2025,0.0,3600,36C10D23F0023,P00005,4732,GS10F0324X,PA0037,03/04/2025,08/31/2023,02/25/2025,02/25/2025,06/28/2023,0.0,940638.36,0.0,940638.36,0.0,940638.36,E5ACSBP2KK61,"ARCANUM GROUP, INC., THE",,49H22,4076 E STATE ROAD 44 STE 39,,WILDWOOD,FL,347857486,USA,UNITED STATES,(303) 731-1547,(303) 558-3801,FLORIDA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20006,1053.0,,2025-04-04-0017
36C10X23N0057,Department of Veterans Affairs,"APTIVE HTG, LLC",6555020.0,"VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- MODIFICATION TO UPDATE CLAUSES, ADMIN DATA, AND TEAMING PARTNERS.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23N0057&modNumber=P00005&idvAgencyID=&idvPIID=36C10X20D0002&contractType=AWARD,3/5/2025,2848452.0,3600,36C10X23N0057,P00005,3600,36C10X20D0002,0,03/04/2025,03/29/2023,02/25/2025,02/25/2025,02/02/2023,0.0,3706567.61,0.0,3706567.61,0.0,6555019.56,L2LMMGFF12A3,"APTIVE HTG, LLC",,8A9S8,421 KING ST STE 200,,ALEXANDRIA,VA,223143121,USA,UNITED STATES,(703) 598-0697,,VIRGINIA 08,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ALEXANDRIA CITY,ALEXANDRIA,,22314,3359.0,,2025-04-04-0017
36C10X24N0224,Department of Veterans Affairs,"CLIENT FIRST TECHNOLOGIES, INC",3817810.0,COMMERCIAL PROFESSIONAL SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24N0224&modNumber=P00001&idvAgencyID=&idvPIID=36C10X23D0040&contractType=AWARD,3/5/2025,3034554.0,3600,36C10X24N0224,P00001,3600,36C10X23D0040,0,03/04/2025,09/27/2024,03/04/2025,03/04/2025,07/19/2024,0.0,783256.34,0.0,783256.34,0.0,3817810.22,FLG4E9KX6Z86,"CLIENT FIRST TECHNOLOGIES, INC","CLIENT FIRST TECHNOLOGIES, INC",85LB8,4616 DIXIE HILL ROAD,,FAIRFAX,VA,220306112,USA,UNITED STATES,(571) 299-9317,,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FAIRFAX,,22030,6112.0,,2025-04-04-0017
36C10X24N0164,Department of Veterans Affairs,OMNI CONSULTING SOLUTIONS LLC,3488058.0,OFFICE OF ENTERPRISE INTEGRATION PROGRAM MANAGEMENT SUPPORT SERVICES TASK ORDER AGAINST VECTOR CONTRACT.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24N0164&modNumber=P00001&idvAgencyID=&idvPIID=VA119A17D0147&contractType=AWARD,3/5/2025,2330775.0,3600,36C10X24N0164,P00001,3600,VA119A17D0147,0,03/04/2025,08/23/2024,02/25/2025,02/25/2025,05/07/2024,0.0,1157283.2,0.0,1157283.2,0.0,3488058.34,Y4PCM34SMQV5,OMNI CONSULTING SOLUTIONS LLC,,6L2Y0,620 WHITING ST,,EL SEGUNDO,CA,902452948,USA,UNITED STATES,(323) 207-5791,(310) 322-9218,CALIFORNIA 36,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20420,1.0,,2025-04-04-0017
36C10X22N0097,Department of Veterans Affairs,RB MANAGEMENT CONSULTANTS LLC,1091627.0,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- TASK ORDER FOR TECHNICAL WRITING SUPPORT SERVICES.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X22N0097&modNumber=P00005&idvAgencyID=&idvPIID=36C10X20D0004&contractType=AWARD,3/5/2025,65719.0,3600,36C10X22N0097,P00005,3600,36C10X20D0004,0,03/04/2025,08/22/2022,08/21/2023,08/21/2026,03/17/2022,0.0,1025907.72,0.0,1025907.72,0.0,1091627.04,HEAKVJCG8MV6,RB MANAGEMENT CONSULTANTS LLC,,7X4V2,2011 CRYSTAL DR STE 400,,ARLINGTON,VA,222023709,USA,UNITED STATES,(240) 444-2511,,VIRGINIA 08,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,2281.0,,2025-04-04-0017
36C10X23P0111,Department of Veterans Affairs,"RB CONSULTING, INC.",4868651.0,PROGRAM AND PROJECT MANAGEMENT SUPPORT SERVICES (PPMSS),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23P0111&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,1646508.0,3600,36C10X23P0111,P00002,,,,03/04/2025,09/20/2023,02/25/2025,02/25/2025,09/14/2023,0.0,3222142.76,0.0,3222142.76,0.0,4868651.04,SNZEAMGH7LR8,"RB CONSULTING, INC.",RB CONSULTING INC,4MA15,5100 BUCKEYSTOWN PIKE,STE 250,FREDERICK,MD,217048344,USA,UNITED STATES,(540) 226-4714,(866) 755-3775,MARYLAND 06,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,FREDERICK,FREDERICK,,21704,6681.0,,2025-04-04-0017
